BNF_PARAGRAPH_CODE,REGION_CODE,UNIT_OF_MEASURE,PREP_CLASS,SNOMED_CODE,PHARMACY_ADVANCED_SERVICE,BNF_CHAPTER,YEAR_MONTH,SUPPLIER_NAME,TOTAL_QUANTITY,DISPENSER_ACCOUNT_TYPE,GENERIC_BNF_EQUIVALENT_NAME,BNF_PRESENTATION_CODE,BNF_SECTION,GENERIC_BNF_EQUIVALENT_CODE,BNF_SECTION_CODE,ICB_NAME,PRESCRIBED_PREP_CLASS,BNF_PARAGRAPH,ICB_CODE,BNF_CHAPTER_CODE,REGION_NAME,ITEMS,BNF_CHEMICAL_SUBSTANCE,BNF_CHEMICAL_SUBSTANCE_CODE,NIC,BNF_PRESENTATION_NAME
50101,Y58,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202404,,2400.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,Penicillins,QR1,5,SOUTH WEST,16,Amoxicillin,0501013B0,51.6,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y63,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202404,,12800.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWO,5,NORTH EAST AND YORKSHIRE,87,Amoxicillin,0501013B0,275.2,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y56,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202404,,6500.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Penicillins,QKK,5,LONDON,47,Amoxicillin,0501013B0,139.75,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y61,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202404,,4000.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,Penicillins,QMM,5,EAST OF ENGLAND,26,Amoxicillin,0501013B0,86.0,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y59,ml,1,39021911000001105,Pharmacy First Clinical Pathways,Infections,202404,,7900.0,English Pharmacy,Amoxicillin 250mg/5ml oral suspension sugar free,0501013B0AAATAT,Antibacterial drugs,0501013B0AAATAT,501,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1,Penicillins,QU9,5,SOUTH EAST,54,Amoxicillin,0501013B0,169.85,Amoxicillin 250mg/5ml oral suspension sugar free
50101,Y58,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,200.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1,Penicillins,QT6,5,SOUTH WEST,2,Amoxicillin,0501013B0,8.46,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,900.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1,Penicillins,QT1,5,MIDLANDS,8,Amoxicillin,0501013B0,38.07,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y61,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,1000.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,Penicillins,QUE,5,EAST OF ENGLAND,10,Amoxicillin,0501013B0,42.3,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,100.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWU,5,MIDLANDS,1,Amoxicillin,0501013B0,4.23,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y56,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,200.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,1,Penicillins,QRV,5,LONDON,2,Amoxicillin,0501013B0,8.46,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y62,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,100.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,Penicillins,QYG,5,NORTH WEST,1,Amoxicillin,0501013B0,4.23,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,1000.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1,Penicillins,QK1,5,MIDLANDS,10,Amoxicillin,0501013B0,42.3,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y58,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,200.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Penicillins,QOX,5,SOUTH WEST,2,Amoxicillin,0501013B0,8.46,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y63,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,400.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Penicillins,QHM,5,NORTH EAST AND YORKSHIRE,4,Amoxicillin,0501013B0,16.92,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y59,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,500.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS SUSSEX INTEGRATED CARE BOARD,1,Penicillins,QNX,5,SOUTH EAST,5,Amoxicillin,0501013B0,21.15,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y63,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,1100.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QWO,5,NORTH EAST AND YORKSHIRE,11,Amoxicillin,0501013B0,46.53,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y63,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,1000.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,Penicillins,QF7,5,NORTH EAST AND YORKSHIRE,10,Amoxicillin,0501013B0,42.3,Amoxicillin 500mg/5ml oral suspension sugar free
50101,Y60,ml,1,41941311000001106,Pharmacy First Clinical Pathways,Infections,202404,,100.0,English Pharmacy,Amoxicillin 500mg/5ml oral suspension sugar free,0501013B0AAAVAV,Antibacterial drugs,0501013B0AAAVAV,501,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",1,Penicillins,QOC,5,MIDLANDS,1,Amoxicillin,0501013B0,4.23,Amoxicillin 500mg/5ml oral suspension sugar free
50103,Y59,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,202.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS SUSSEX INTEGRATED CARE BOARD,1,Tetracyclines,QNX,5,SOUTH EAST,33,Doxycycline hyclate,0501030I0,25.91,Doxycycline 100mg capsules
50103,Y60,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,54.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1,Tetracyclines,QPM,5,MIDLANDS,9,Doxycycline hyclate,0501030I0,6.93,Doxycycline 100mg capsules
50103,Y58,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,148.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1,Tetracyclines,QUY,5,SOUTH WEST,25,Doxycycline hyclate,0501030I0,18.99,Doxycycline 100mg capsules
50103,Y56,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,136.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Tetracyclines,QKK,5,LONDON,21,Doxycycline hyclate,0501030I0,17.42,Doxycycline 100mg capsules
50103,Y60,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,142.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,Tetracyclines,QNC,5,MIDLANDS,24,Doxycycline hyclate,0501030I0,18.22,Doxycycline 100mg capsules
50103,Y59,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,110.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,Tetracyclines,QXU,5,SOUTH EAST,18,Doxycycline hyclate,0501030I0,14.11,Doxycycline 100mg capsules
50103,Y56,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,131.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,Tetracyclines,QMF,5,LONDON,21,Doxycycline hyclate,0501030I0,16.79,Doxycycline 100mg capsules
50103,Y63,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,184.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Tetracyclines,QOQ,5,NORTH EAST AND YORKSHIRE,31,Doxycycline hyclate,0501030I0,23.61,Doxycycline 100mg capsules
50103,Y56,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,97.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Tetracyclines,QMJ,5,LONDON,15,Doxycycline hyclate,0501030I0,12.42,Doxycycline 100mg capsules
50103,Y60,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,41.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,Tetracyclines,QGH,5,MIDLANDS,7,Doxycycline hyclate,0501030I0,5.26,Doxycycline 100mg capsules
50103,Y61,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,163.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1,Tetracyclines,QJG,5,EAST OF ENGLAND,27,Doxycycline hyclate,0501030I0,20.9,Doxycycline 100mg capsules
50103,Y59,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,163.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,Tetracyclines,QKS,5,SOUTH EAST,27,Doxycycline hyclate,0501030I0,20.9,Doxycycline 100mg capsules
50103,Y58,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,133.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS SOMERSET INTEGRATED CARE BOARD,1,Tetracyclines,QSL,5,SOUTH WEST,22,Doxycycline hyclate,0501030I0,17.06,Doxycycline 100mg capsules
50103,Y61,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,106.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,Tetracyclines,QUE,5,EAST OF ENGLAND,18,Doxycycline hyclate,0501030I0,13.6,Doxycycline 100mg capsules
50103,Y62,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,321.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,Tetracyclines,QE1,5,NORTH WEST,53,Doxycycline hyclate,0501030I0,41.18,Doxycycline 100mg capsules
50103,Y58,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,145.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS DEVON INTEGRATED CARE BOARD,1,Tetracyclines,QJK,5,SOUTH WEST,23,Doxycycline hyclate,0501030I0,18.58,Doxycycline 100mg capsules
50103,Y60,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,139.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,Tetracyclines,QJ2,5,MIDLANDS,23,Doxycycline hyclate,0501030I0,17.83,Doxycycline 100mg capsules
50103,Y60,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,188.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,Tetracyclines,QWU,5,MIDLANDS,31,Doxycycline hyclate,0501030I0,24.11,Doxycycline 100mg capsules
50103,Y61,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,264.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,Tetracyclines,QH8,5,EAST OF ENGLAND,42,Doxycycline hyclate,0501030I0,33.83,Doxycycline 100mg capsules
50103,Y61,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,236.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1,Tetracyclines,QM7,5,EAST OF ENGLAND,38,Doxycycline hyclate,0501030I0,30.24,Doxycycline 100mg capsules
50103,Y56,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,85.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1,Tetracyclines,QWE,5,LONDON,14,Doxycycline hyclate,0501030I0,10.9,Doxycycline 100mg capsules
50103,Y62,capsule,1,41948311000001104,Pharmacy First Clinical Pathways,Infections,202404,,299.0,English Pharmacy,Doxycycline 100mg capsules,0501030I0AAABAB,Antibacterial drugs,0501030I0AAABAB,501,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,Tetracyclines,QYG,5,NORTH WEST,50,Doxycycline hyclate,0501030I0,38.34,Doxycycline 100mg capsules
50105,Y61,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,60.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,Macrolides,QHG,5,EAST OF ENGLAND,4,Clarithromycin,0501050B0,12.52,Clarithromycin 250mg tablets
50105,Y60,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,80.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",1,Macrolides,QOC,5,MIDLANDS,5,Clarithromycin,0501050B0,16.69,Clarithromycin 250mg tablets
50105,Y62,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,395.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,Macrolides,QOP,5,NORTH WEST,28,Clarithromycin,0501050B0,82.43,Clarithromycin 250mg tablets
50105,Y59,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,440.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,Macrolides,QRL,5,SOUTH EAST,27,Clarithromycin,0501050B0,91.79,Clarithromycin 250mg tablets
50105,Y63,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,558.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,Macrolides,QHM,5,NORTH EAST AND YORKSHIRE,32,Clarithromycin,0501050B0,116.4,Clarithromycin 250mg tablets
50105,Y58,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,200.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS DEVON INTEGRATED CARE BOARD,1,Macrolides,QJK,5,SOUTH WEST,11,Clarithromycin,0501050B0,41.72,Clarithromycin 250mg tablets
50105,Y60,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,55.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1,Macrolides,QPM,5,MIDLANDS,5,Clarithromycin,0501050B0,11.48,Clarithromycin 250mg tablets
50105,Y58,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,40.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS DORSET INTEGRATED CARE BOARD,1,Macrolides,QVV,5,SOUTH WEST,2,Clarithromycin,0501050B0,8.34,Clarithromycin 250mg tablets
50105,Y62,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,550.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,Macrolides,QYG,5,NORTH WEST,35,Clarithromycin,0501050B0,114.76,Clarithromycin 250mg tablets
50105,Y63,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,260.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,Macrolides,QWO,5,NORTH EAST AND YORKSHIRE,16,Clarithromycin,0501050B0,54.24,Clarithromycin 250mg tablets
50105,Y63,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,338.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Macrolides,QOQ,5,NORTH EAST AND YORKSHIRE,20,Clarithromycin,0501050B0,70.5,Clarithromycin 250mg tablets
50105,Y59,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,460.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1,Macrolides,QKS,5,SOUTH EAST,29,Clarithromycin,0501050B0,95.97,Clarithromycin 250mg tablets
50105,Y61,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,309.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1,Macrolides,QM7,5,EAST OF ENGLAND,19,Clarithromycin,0501050B0,64.45,Clarithromycin 250mg tablets
50105,Y58,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,88.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1,Macrolides,QT6,5,SOUTH WEST,5,Clarithromycin,0501050B0,18.36,Clarithromycin 250mg tablets
50105,Y59,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,224.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS SUSSEX INTEGRATED CARE BOARD,1,Macrolides,QNX,5,SOUTH EAST,13,Clarithromycin,0501050B0,46.72,Clarithromycin 250mg tablets
50105,Y61,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,100.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1,Macrolides,QJG,5,EAST OF ENGLAND,9,Clarithromycin,0501050B0,20.89,Clarithromycin 250mg tablets
50105,Y56,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,384.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,1,Macrolides,QKK,5,LONDON,20,Clarithromycin,0501050B0,80.09,Clarithromycin 250mg tablets
50105,Y61,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,200.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,Macrolides,QMM,5,EAST OF ENGLAND,11,Clarithromycin,0501050B0,41.71,Clarithromycin 250mg tablets
50105,Y56,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,208.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,Macrolides,QMJ,5,LONDON,11,Clarithromycin,0501050B0,43.38,Clarithromycin 250mg tablets
50105,Y60,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,120.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,Macrolides,QGH,5,MIDLANDS,8,Clarithromycin,0501050B0,25.04,Clarithromycin 250mg tablets
50105,Y56,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,244.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,1,Macrolides,QRV,5,LONDON,12,Clarithromycin,0501050B0,50.88,Clarithromycin 250mg tablets
50105,Y58,tablet,1,41946311000001103,Pharmacy First Clinical Pathways,Infections,202404,,202.0,English Pharmacy,Clarithromycin 250mg tablets,0501050B0AAAAAA,Antibacterial drugs,0501050B0AAAAAA,501,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1,Macrolides,QOX,5,SOUTH WEST,12,Clarithromycin,0501050B0,42.13,Clarithromycin 250mg tablets
50105,Y56,ml,1,35368711000001104,Pharmacy First Clinical Pathways,Infections,202404,,910.0,English Pharmacy,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB,Antibacterial drugs,0501050B0AAABAB,501,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,1,Macrolides,QMF,5,LONDON,9,Clarithromycin,0501050B0,52.39,Clarithromycin 125mg/5ml oral suspension
50105,Y62,ml,1,35368711000001104,Pharmacy First Clinical Pathways,Infections,202404,,630.0,English Pharmacy,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB,Antibacterial drugs,0501050B0AAABAB,501,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,1,Macrolides,QOP,5,NORTH WEST,9,Clarithromycin,0501050B0,36.27,Clarithromycin 125mg/5ml oral suspension
50105,Y63,ml,1,35368711000001104,Pharmacy First Clinical Pathways,Infections,202404,,490.0,English Pharmacy,Clarithromycin 125mg/5ml oral suspension,0501050B0AAABAB,Antibacterial drugs,0501050B0AAABAB,501,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,Macrolides,QOQ,5,NORTH EAST AND YORKSHIRE,5,Clarithromycin,0501050B0,28.21,Clarithromycin 125mg/5ml oral suspension
